strategy,rep,phase,rel_time,node,task_size,latency_ms
Round Robin,3,pre,5.677082061767578,node-c,115764.26442188691,403.81741523742676
Round Robin,3,pre,5.689929246902466,node-a,105951.799358836,85.61325073242188
Round Robin,3,pre,5.821990489959717,node-b,97658.11882717843,130.7215690612793
Round Robin,3,pre,5.911203861236572,node-c,80298.53776983809,369.4021701812744
Round Robin,3,pre,5.934232234954834,node-a,99121.8684254998,87.54944801330566
Round Robin,3,pre,5.948156356811523,node-b,172553.17875658226,267.3060894012451
Round Robin,3,pre,5.984471559524536,node-c,61006.99366931766,383.8374614715576
Round Robin,3,pre,6.0059356689453125,node-a,74789.51682989973,78.46760749816895
Round Robin,3,pre,6.010737657546997,node-b,65146.600343073755,145.0965404510498
Round Robin,3,pre,6.045333623886108,node-c,87062.49893126055,338.61827850341797
Round Robin,3,pre,6.200983762741089,node-a,385391.3039188171,275.73490142822266
Round Robin,3,pre,6.270900011062622,node-b,266758.93786793726,261.26837730407715
Round Robin,3,pre,6.483232498168945,node-c,281240.84020317736,769.3824768066406
Round Robin,3,pre,6.623970985412598,node-a,53987.07807342748,75.89578628540039
Round Robin,3,pre,6.7013890743255615,node-b,51487.21886555075,53.093671798706055
Round Robin,3,pre,6.829156398773193,node-c,167436.0502787623,628.258466720581
Round Robin,3,pre,6.879098653793335,node-a,65747.55765819094,70.58310508728027
Round Robin,3,pre,6.952643632888794,node-b,122395.50695039616,96.88782691955566
Round Robin,3,pre,6.978475093841553,node-c,52349.29081330753,303.6761283874512
Round Robin,3,pre,6.993995428085327,node-a,186013.82354241525,144.55890655517578
Round Robin,3,pre,7.141647815704346,node-b,98736.65604954213,69.38529014587402
Round Robin,3,pre,7.151332139968872,node-c,86224.55156751478,427.365779876709
Round Robin,3,pre,7.1643736362457275,node-a,438632.347841776,374.9098777770996
Round Robin,3,pre,7.186092376708984,node-b,115356.70773112988,136.37900352478027
Round Robin,3,pre,7.252614974975586,node-c,61438.21322883472,405.6129455566406
Round Robin,3,pre,7.281123399734497,node-a,66008.15867936292,137.74394989013672
Round Robin,3,pre,7.328494071960449,node-b,194159.56094535333,184.0224266052246
Round Robin,3,pre,7.4774086475372314,node-c,64611.91195551995,287.4763011932373
Round Robin,3,pre,7.583734750747681,node-a,226966.03946855274,156.00991249084473
Round Robin,3,pre,7.664233446121216,node-b,56200.65647714769,60.4548454284668
Round Robin,3,pre,7.676301956176758,node-c,112630.40129185726,384.0339183807373
Round Robin,3,pre,7.75824499130249,node-a,55726.61332124832,60.39547920227051
Round Robin,3,pre,7.789508104324341,node-b,169734.31052167225,319.99707221984863
Round Robin,3,pre,7.797924995422363,node-c,182368.40177013061,755.084753036499
Round Robin,3,pre,7.825817823410034,node-a,126139.6866214254,139.1448974609375
Round Robin,3,pre,7.83034348487854,node-b,86300.52836010965,178.79557609558105
Round Robin,3,pre,7.893618583679199,node-c,71260.98912818337,581.1734199523926
Round Robin,3,pre,7.96043848991394,node-a,88516.2273518107,80.28316497802734
Round Robin,3,pre,7.981209993362427,node-b,51012.47849947106,125.29468536376953
Round Robin,3,pre,7.984111547470093,node-c,65293.30231885784,580.1131725311279
Round Robin,3,pre,8.172223567962646,node-a,186175.06594419913,152.4832248687744
Round Robin,3,pre,8.22851848602295,node-b,75741.90264230354,69.35501098632812
Round Robin,3,pre,8.330708980560303,node-c,97717.48834326558,354.2594909667969
Round Robin,3,pre,8.354976892471313,node-a,200241.32929567908,153.55205535888672
Round Robin,3,pre,8.470653772354126,node-b,118174.76042970728,130.03921508789062
Round Robin,3,pre,8.584603548049927,node-c,101584.60116521618,284.64293479919434
Round Robin,3,pre,8.589917421340942,node-a,172004.99394668994,131.09207153320312
Round Robin,3,pre,8.96460747718811,node-b,127940.18749244996,131.76250457763672
Round Robin,3,pre,9.011093854904175,node-c,123018.50675066705,173.0813980102539
Round Robin,3,pre,9.10732364654541,node-a,112024.07231500103,95.40939331054688
Round Robin,3,pre,9.124569177627563,node-b,210430.05889386,173.0809211730957
Round Robin,3,pre,9.192187786102295,node-c,237906.668067662,659.0790748596191
Round Robin,3,pre,9.212118148803711,node-a,30851.22082499487,44.32106018066406
Round Robin,3,pre,9.323143243789673,node-b,272660.2409509828,516.7293548583984
Round Robin,3,pre,9.355421781539917,node-c,152582.71637124594,998.4350204467773
Round Robin,3,pre,9.408763408660889,node-a,87116.17724689213,86.38644218444824
Round Robin,3,pre,9.445406913757324,node-b,160271.70898528313,405.85994720458984
Round Robin,3,pre,9.497607231140137,node-c,49262.179799244834,375.28014183044434
Round Robin,3,pre,9.529721021652222,node-a,120095.44210975122,85.6478214263916
Round Robin,3,pre,9.572680234909058,node-b,188636.74964262082,367.74158477783203
Round Robin,3,pre,9.574374198913574,node-c,88609.80552457612,595.5100059509277
Round Robin,3,pre,9.683436155319214,node-a,31677.881931590593,36.61513328552246
Round Robin,3,pre,9.856789112091064,node-b,110201.01267753512,194.4444179534912
Round Robin,3,pre,9.896776914596558,node-c,92688.05254054791,496.2294101715088
Round Robin,3,pre,10.13163137435913,node-a,217423.6217371834,167.7684783935547
Round Robin,3,pre,10.14323091506958,node-b,166153.27917889852,169.27313804626465
Round Robin,3,pre,10.335421562194824,node-c,287627.7791143759,1037.0097160339355
Round Robin,3,pre,10.360476970672607,node-a,111341.12492919047,89.15328979492188
Round Robin,3,pre,10.406529664993286,node-b,153702.23571122688,121.25730514526367
Round Robin,3,pre,10.574735164642334,node-c,147729.54641397847,1514.0902996063232
Round Robin,3,pre,10.583129644393921,node-a,78195.12985040831,78.0637264251709
Round Robin,3,pre,10.596665143966675,node-b,125278.92011225996,107.28144645690918
Round Robin,3,pre,10.689148187637329,node-c,396116.0108985137,3997.7364540100098
Round Robin,3,pre,10.756911039352417,node-a,81215.2364424928,79.50448989868164
Round Robin,3,pre,10.77642011642456,node-b,143944.61471021926,144.6549892425537
Round Robin,3,pre,10.807299852371216,node-c,102671.64804309912,958.0860137939453
Round Robin,3,pre,10.859208345413208,node-a,162614.1007351752,122.36523628234863
Round Robin,3,pre,10.99006724357605,node-b,70975.9171398874,71.74444198608398
Round Robin,3,pre,11.0146484375,node-c,219282.1016652447,2556.161880493164
Round Robin,3,pre,11.06750202178955,node-a,102286.30050255335,95.45469284057617
Round Robin,3,pre,11.092036485671997,node-b,95098.83813284752,82.0159912109375
Round Robin,3,pre,11.113024950027466,node-c,82820.76027960994,1439.8651123046875
Round Robin,3,pre,11.260111331939697,node-a,132687.6072110416,110.06641387939453
Round Robin,3,pre,11.298569202423096,node-b,67711.12655936374,74.87130165100098
Round Robin,3,pre,11.390838146209717,node-c,165633.54276978748,1192.8915977478027
Round Robin,3,pre,11.411912441253662,node-a,77128.0586319599,74.40972328186035
Round Robin,3,pre,11.424173593521118,node-b,98755.19331449173,91.66884422302246
Round Robin,3,pre,11.503340482711792,node-c,201735.07194906968,2573.925733566284
Round Robin,3,pre,11.60127592086792,node-a,222349.17687356586,171.50568962097168
Round Robin,3,pre,11.666468143463135,node-b,118667.7115534522,130.74016571044922
Round Robin,3,pre,11.748582363128662,node-c,81036.86483874392,1216.2010669708252
Round Robin,3,pre,11.819384098052979,node-a,108107.91663646602,96.3590145111084
Round Robin,3,pre,11.894052028656006,node-b,160137.94748010897,142.86160469055176
Round Robin,3,pre,12.049720525741577,node-c,114552.79886753255,1402.5304317474365
Round Robin,3,pre,12.24439787864685,node-a,140063.4886965651,111.52338981628418
Round Robin,3,pre,12.289970636367798,node-b,194716.7540494398,170.61805725097656
Round Robin,3,pre,12.296361923217773,node-c,42742.237311835604,1274.4483947753906
Round Robin,3,pre,12.392889022827148,node-a,110374.64834770499,115.54455757141113
Round Robin,3,post,12.451823949813843,node-b,112982.78466705212,156.1570167541504
Round Robin,3,post,12.619650840759277,node-c,81293.69924476535,1360.0187301635742
Round Robin,3,post,12.691717624664307,node-a,137895.62380153398,234.1766357421875
Round Robin,3,post,12.701361656188965,node-b,70436.3410729888,73.46653938293457
Round Robin,3,post,12.77381157875061,node-c,87209.57502032016,1795.6743240356445
Round Robin,3,post,12.813160181045532,node-a,89030.75309837685,598.9420413970947
Round Robin,3,post,12.821074962615967,node-b,271791.9346619133,284.0695381164551
Round Robin,3,post,12.845208644866943,node-c,60198.02953430339,1134.4609260559082
Round Robin,3,post,13.080256223678589,node-a,99056.86993288249,538.3331775665283
Round Robin,3,post,13.107665061950684,node-b,175716.318392615,145.87831497192383
Round Robin,3,post,13.125381469726562,node-c,144099.4040489804,1463.676929473877
Round Robin,3,post,13.156011581420898,node-a,56111.504525049466,374.55105781555176
Round Robin,3,post,13.299627542495728,node-b,110269.301709239,97.05543518066406
Round Robin,3,post,13.373782396316528,node-c,41903.06088959609,988.689661026001
Round Robin,3,post,13.387753009796143,node-a,157196.01878748505,806.4959049224854
Round Robin,3,post,13.387753009796143,node-b,144152.96835709494,137.80760765075684
Round Robin,3,post,13.418526649475098,node-c,79167.2204634719,1253.0882358551025
Round Robin,3,post,13.428333044052124,node-a,61405.511915985015,397.3264694213867
Round Robin,3,post,13.571409463882446,node-b,109332.8865201353,75.33025741577148
Round Robin,3,post,13.578821420669556,node-c,72481.07128465363,1584.6946239471436
Round Robin,3,post,13.625586986541748,node-a,63120.435418568966,468.77312660217285
Round Robin,3,post,13.695713996887207,node-b,110797.59836804269,100.66890716552734
Round Robin,3,post,13.893885135650635,node-c,178569.22733664408,2484.9021434783936
Round Robin,3,post,13.913994312286377,node-a,82470.16531176191,412.81580924987793
Round Robin,3,post,14.033374071121216,node-b,66004.55477625095,60.98604202270508
Round Robin,3,post,14.086347579956055,node-c,67787.8798981625,1471.2121486663818
Round Robin,3,post,14.205287218093872,node-a,195042.17693358412,988.7585639953613
Round Robin,3,post,14.230054378509521,node-b,63271.84704000814,65.23871421813965
Round Robin,3,post,14.253085374832153,node-c,61603.334663774374,1498.4004497528076
Round Robin,3,post,14.270246982574463,node-a,144172.6215780923,836.4665508270264
Round Robin,3,post,14.343133211135864,node-b,114290.57173508428,96.2057113647461
Round Robin,3,post,14.38717532157898,node-c,185301.47226999828,2476.9134521484375
Round Robin,3,post,14.447091341018677,node-a,122067.1641656591,1066.4494037628174
Round Robin,3,post,14.5352201461792,node-b,72077.85189872846,51.78523063659668
Round Robin,3,post,14.615288019180298,node-c,191634.13171703776,2765.455722808838
Round Robin,3,post,14.686884641647339,node-a,53757.68095334862,620.8486557006836
Round Robin,3,post,14.783564329147339,node-b,141267.16724789754,135.8940601348877
Round Robin,3,post,14.78608226776123,node-c,88743.31137723844,1790.1558876037598
Round Robin,3,post,14.88958477973938,node-a,185825.15035074754,825.5918025970459
Round Robin,3,post,14.979397296905518,node-b,93935.56803461448,81.68482780456543
Round Robin,3,post,15.009591102600098,node-c,128761.93816532423,2064.314365386963
Round Robin,3,post,15.026639223098755,node-a,92552.40589050787,1292.3598289489746
Round Robin,3,post,15.075103282928467,node-b,116445.07017977575,128.35454940795898
Round Robin,3,post,15.214980125427246,node-c,133727.90718355545,1773.4975814819336
Round Robin,3,post,15.237623929977417,node-a,84615.90193687758,771.1565494537354
Round Robin,3,post,15.336145162582397,node-b,93723.45459129076,82.88145065307617
Round Robin,3,post,15.541119575500488,node-c,218917.5935162207,1810.8277320861816
Round Robin,3,post,15.568342208862305,node-a,102677.25712256435,750.6568431854248
Round Robin,3,post,15.865756750106812,node-b,348381.81666934217,441.1129951477051
Round Robin,3,post,15.86949634552002,node-c,104993.4357673171,1611.9062900543213
Round Robin,3,post,15.872137546539307,node-a,49461.33594374191,446.86150550842285
Round Robin,3,post,16.00023651123047,node-b,41551.23748377714,143.82505416870117
Round Robin,3,post,16.044458627700806,node-c,210008.21940270488,3117.3694133758545
Round Robin,3,post,16.08644437789917,node-a,84427.93311300284,416.1357879638672
Round Robin,3,post,16.22157573699951,node-b,61220.57907538577,107.6195240020752
Round Robin,3,post,16.392292022705078,node-c,241745.62371898722,3395.014762878418
Round Robin,3,post,16.448997259140015,node-a,93024.8295160388,184.92817878723145
Round Robin,3,post,16.59425139427185,node-b,82240.56637960316,60.32299995422363
Round Robin,3,post,16.664013385772705,node-c,152258.42361104177,2703.9711475372314
Round Robin,3,post,16.69835638999939,node-a,103488.38029366791,126.91211700439453
Round Robin,3,post,16.71538281440735,node-b,124429.08224271744,100.8903980255127
Round Robin,3,post,16.81026005744934,node-c,110984.65114306753,2081.756591796875
Round Robin,3,post,16.958102703094482,node-a,70777.72985188337,69.18859481811523
Round Robin,3,post,17.1418514251709,node-b,61888.42667258292,67.09003448486328
Round Robin,3,post,17.163175344467163,node-c,157094.93866386055,1611.3266944885254
Round Robin,3,post,17.233577013015747,node-a,125917.62963959604,168.72739791870117
Round Robin,3,post,17.26899743080139,node-b,94056.14813912843,87.94355392456055
Round Robin,3,post,17.387253522872925,node-c,25724.04466802314,493.09372901916504
Round Robin,3,post,17.402928113937378,node-a,72733.48579324105,198.23670387268066
Round Robin,3,post,17.406823873519897,node-b,96873.108947089,91.8433666229248
Round Robin,3,post,17.431469440460205,node-c,192964.7496202207,2854.0422916412354
Round Robin,3,post,17.43601965904236,node-a,131710.58566199482,466.9995307922363
Round Robin,3,post,17.468832969665527,node-b,254282.48332181506,270.824670791626
Round Robin,3,post,17.50216770172119,node-c,36201.65908526246,1565.5457973480225
Round Robin,3,post,17.510215044021606,node-a,71270.23473229603,403.8219451904297
Round Robin,3,post,17.723095417022705,node-b,114600.25344049565,123.76260757446289
Round Robin,3,post,17.743678092956543,node-c,52211.10450819287,1624.3064403533936
Round Robin,3,post,17.82662844657898,node-a,104471.77994761086,378.08775901794434
Round Robin,3,post,17.84017848968506,node-b,127020.05007478394,193.11141967773438
Round Robin,3,post,17.875982522964478,node-c,132671.67324618684,2294.33012008667
Round Robin,3,post,17.8818519115448,node-a,164409.09523764005,1037.519931793213
Round Robin,3,post,17.889986991882324,node-b,43946.793962389755,125.81634521484375
Round Robin,3,post,17.890495777130127,node-c,55955.999537316704,1785.978078842163
Round Robin,3,post,18.002052545547485,node-a,93136.90939560611,814.1226768493652
Round Robin,3,post,18.026310205459595,node-b,112962.83418656822,114.11237716674805
Round Robin,3,post,18.07427191734314,node-c,61862.0340333799,1898.0839252471924
Round Robin,3,post,18.133907318115234,node-a,73369.59871626766,979.3481826782227
Round Robin,3,post,18.14671277999878,node-b,83243.20647044796,89.202880859375
Round Robin,3,post,18.348564624786377,node-c,149331.6284531257,2117.4445152282715
Round Robin,3,post,18.386772871017456,node-a,124996.45172739525,1016.9823169708252
Round Robin,3,post,18.391932487487793,node-b,167107.43764344222,246.29878997802734
Round Robin,3,post,18.399710655212402,node-c,123992.04169730635,2086.0750675201416
Round Robin,3,post,18.434634685516357,node-a,403598.7144155975,3772.202491760254
Round Robin,3,post,18.4423987865448,node-b,89693.8041865825,197.0992088317871
Round Robin,3,post,18.4659481048584,node-c,106406.72060979927,2514.9986743927
Round Robin,3,post,18.51615023612976,node-a,111025.73346009197,1402.83203125
Round Robin,3,post,18.51921558380127,node-b,217093.96178954912,503.9668083190918
Round Robin,3,post,18.543786764144897,node-c,362075.4679640048,5022.807359695435
Round Robin,3,post,18.65247130393982,node-a,121225.44946311796,1556.4086437225342
Round Robin,3,post,18.656997442245483,node-b,121817.37994836329,298.80642890930176
Round Robin,3,post,18.724409580230713,node-c,200596.19831500656,3357.8317165374756
Round Robin,3,post,18.77450203895569,node-a,82008.1177462985,1444.8919296264648
Round Robin,3,post,18.91219687461853,node-b,88990.05512088929,327.18467712402344
Round Robin,3,post,18.92932367324829,node-c,25115.65674169705,2041.6319370269775
Round Robin,3,post,18.946263074874878,node-a,124667.75243843862,2365.7352924346924
Round Robin,3,post,19.021483659744263,node-b,75166.31452374182,274.79004859924316
Round Robin,3,post,19.17741060256958,node-c,162170.77520336956,3507.0340633392334
Round Robin,3,post,19.397297382354736,node-a,104708.86157977249,1397.2787857055664
Round Robin,3,post,19.49277973175049,node-b,57890.661531089696,58.59565734863281
Round Robin,3,post,19.611597299575806,node-c,98852.58437055953,2259.5038414001465
Round Robin,3,post,19.68767237663269,node-a,96603.30527067628,1206.2482833862305
Round Robin,3,post,19.70111060142517,node-b,92996.75934094745,86.1961841583252
Round Robin,3,post,19.780714988708496,node-c,97723.26866839439,2191.871404647827
Round Robin,3,post,19.79233741760254,node-a,115476.55333186175,1735.175609588623
Round Robin,3,post,19.860650539398193,node-b,111524.20594571577,95.48544883728027
