strategy,rep,seed,node,task_size,latency_ms,ok
ml_softmax_propuesto,5,105,node-c,109045.72204271208,377.63047218322754,True
ml_softmax_propuesto,5,105,node-c,55638.482119711254,374.6976852416992,True
ml_softmax_propuesto,5,105,node-c,132902.9734192102,533.6339473724365,True
ml_softmax_propuesto,5,105,node-b,174296.38149957746,242.92588233947754,True
ml_softmax_propuesto,5,105,node-a,107239.65020707776,92.8959846496582,True
ml_softmax_propuesto,5,105,node-b,106593.2543148902,206.99453353881836,True
ml_softmax_propuesto,5,105,node-a,100004.74217289095,81.65931701660156,True
ml_softmax_propuesto,5,105,node-a,63641.82889494212,65.16218185424805,True
ml_softmax_propuesto,5,105,node-a,177876.70842118122,238.19947242736816,True
ml_softmax_propuesto,5,105,node-a,133138.7353849852,235.38827896118164,True
ml_softmax_propuesto,5,105,node-c,100673.02114681307,171.08416557312012,True
ml_softmax_propuesto,5,105,node-c,102302.92398162084,253.3111572265625,True
ml_softmax_propuesto,5,105,node-a,97242.42213699657,203.84955406188965,True
ml_softmax_propuesto,5,105,node-a,221262.97736440404,214.05339241027832,True
ml_softmax_propuesto,5,105,node-c,90206.51224092045,364.4530773162842,True
ml_softmax_propuesto,5,105,node-c,44370.41009070619,198.61340522766113,True
ml_softmax_propuesto,5,105,node-b,111799.88934697612,79.12778854370117,True
ml_softmax_propuesto,5,105,node-a,163232.10694403137,173.57420921325684,True
ml_softmax_propuesto,5,105,node-a,145961.34916008866,181.7302703857422,True
ml_softmax_propuesto,5,105,node-c,85614.70228694101,71.72393798828125,True
ml_softmax_propuesto,5,105,node-c,45878.899485390946,80.59287071228027,True
ml_softmax_propuesto,5,105,node-a,295167.6911087493,266.04604721069336,True
ml_softmax_propuesto,5,105,node-c,63129.55146460217,71.3803768157959,True
ml_softmax_propuesto,5,105,node-c,110938.16409342198,175.0469207763672,True
ml_softmax_propuesto,5,105,node-b,95368.53730673215,83.9684009552002,True
ml_softmax_propuesto,5,105,node-a,74120.71940170013,52.70743370056152,True
ml_softmax_propuesto,5,105,node-a,82712.82824264126,67.05069541931152,True
ml_softmax_propuesto,5,105,node-c,58532.66875239921,66.1780834197998,True
ml_softmax_propuesto,5,105,node-c,64660.47150080903,70.45769691467285,True
ml_softmax_propuesto,5,105,node-b,78702.52529901722,82.29851722717285,True
ml_softmax_propuesto,5,105,node-a,95154.44253600755,79.47945594787598,True
ml_softmax_propuesto,5,105,node-a,345005.6110720096,248.89540672302246,True
ml_softmax_propuesto,5,105,node-c,61343.24223118435,94.94662284851074,True
ml_softmax_propuesto,5,105,node-c,178301.16029168273,682.797908782959,True
ml_softmax_propuesto,5,105,node-c,104590.96796257167,545.9983348846436,True
ml_softmax_propuesto,5,105,node-c,82457.88916802622,535.7372760772705,True
ml_softmax_propuesto,5,105,node-a,49107.17094455974,38.4984016418457,True
ml_softmax_propuesto,5,105,node-c,97031.10014428385,918.0083274841309,True
ml_softmax_propuesto,5,105,node-a,59140.304278586766,55.14645576477051,True
ml_softmax_propuesto,5,105,node-a,114836.38179946422,204.7269344329834,True
ml_softmax_propuesto,5,105,node-a,119096.11214920688,208.7697982788086,True
ml_softmax_propuesto,5,105,node-c,54284.3686504679,554.3539524078369,True
ml_softmax_propuesto,5,105,node-c,178026.40859139228,1015.1991844177246,True
ml_softmax_propuesto,5,105,node-b,92247.77204492968,102.91051864624023,True
ml_softmax_propuesto,5,105,node-b,102548.02159226804,132.42435455322266,True
ml_softmax_propuesto,5,105,node-a,117125.90959708077,178.49302291870117,True
ml_softmax_propuesto,5,105,node-c,84275.53908458372,707.8711986541748,True
ml_softmax_propuesto,5,105,node-a,172866.91623694258,214.52832221984863,True
ml_softmax_propuesto,5,105,node-a,233175.59727783038,446.4104175567627,True
ml_softmax_propuesto,5,105,node-b,113847.05069231876,200.62255859375,True
ml_softmax_propuesto,5,105,node-b,167012.4355553973,395.143985748291,True
ml_softmax_propuesto,5,105,node-b,274326.0841340308,922.6226806640625,True
ml_softmax_propuesto,5,105,node-a,150561.20081542467,413.6087894439697,True
